station,datetime,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
torrejon_08227,2024-10-11 14:00:00+02:00,18.0,8.0,52.0,,,200.0,9.4,,1015.0,,
torrejon_08227,2024-10-11 15:00:00+02:00,19.0,7.1,46.0,,,200.0,13.0,,1015.0,,
torrejon_08227,2024-10-11 16:00:00+02:00,19.0,7.1,46.0,,,200.0,20.5,,1015.0,,
torrejon_08227,2024-10-11 17:00:00+02:00,19.0,8.0,49.0,,,220.0,13.0,,1014.0,,
torrejon_08227,2024-10-11 18:00:00+02:00,19.0,8.9,52.0,,,160.0,13.0,,1014.0,,
torrejon_08227,2024-10-11 19:00:00+02:00,18.0,9.1,56.0,,,150.0,7.6,,1014.0,,
torrejon_08227,2024-10-11 20:00:00+02:00,18.0,10.1,60.0,,,120.0,1.8,,1014.0,,
torrejon_08227,2024-10-11 21:00:00+02:00,18.0,10.1,60.0,,,110.0,5.4,,1014.0,,
torrejon_08227,2024-10-11 22:00:00+02:00,18.0,10.1,60.0,,,170.0,7.6,,1014.0,,
torrejon_08227,2024-10-11 23:00:00+02:00,18.0,10.1,60.0,,,150.0,5.4,,1014.0,,
torrejon_08227,2024-10-12 00:00:00+02:00,15.0,13.0,88.0,,,270.0,7.6,,1013.0,,
torrejon_08227,2024-10-12 01:00:00+02:00,15.0,13.0,88.0,,,30.0,5.4,,1012.0,,
torrejon_08227,2024-10-12 03:00:00+02:00,15.0,13.0,88.0,,,350.0,5.4,,1012.0,,
torrejon_08227,2024-10-12 04:00:00+02:00,14.0,14.0,100.0,,,10.0,7.6,,1012.0,,
torrejon_08227,2024-10-12 05:00:00+02:00,15.0,14.0,94.0,,,,1.8,,1012.0,,
torrejon_08227,2024-10-12 06:00:00+02:00,15.0,15.0,100.0,,,,3.6,,1011.0,,
torrejon_08227,2024-10-12 07:00:00+02:00,15.0,15.0,100.0,,,20.0,3.6,,1011.0,,
torrejon_08227,2024-10-12 08:00:00+02:00,15.0,15.0,100.0,,,0.0,0.0,,1011.0,,
torrejon_08227,2024-10-12 09:00:00+02:00,16.0,15.0,94.0,,,,3.6,,1012.0,,
torrejon_08227,2024-10-12 10:00:00+02:00,17.0,16.0,94.0,,,160.0,14.8,,1012.0,,
torrejon_08227,2024-10-12 11:00:00+02:00,17.0,16.0,94.0,,,160.0,9.4,,1013.0,,
torrejon_08227,2024-10-12 12:00:00+02:00,15.0,14.0,94.0,,,310.0,22.3,,1014.0,,
torrejon_08227,2024-10-12 13:00:00+02:00,15.0,15.0,100.0,,,70.0,7.6,,1014.0,,
torrejon_08227,2024-10-12 14:00:00+02:00,16.0,15.0,94.0,,,190.0,13.0,,1014.0,,
torrejon_08227,2024-10-12 15:00:00+02:00,16.0,14.0,88.0,,,180.0,16.6,,1014.0,,
torrejon_08227,2024-10-12 16:00:00+02:00,16.0,14.0,88.0,,,210.0,9.4,,1014.0,,
torrejon_08227,2024-10-12 17:00:00+02:00,17.0,14.1,83.0,,,80.0,7.6,,1014.0,,
torrejon_08227,2024-10-12 18:00:00+02:00,17.0,14.1,83.0,,,130.0,7.6,,1015.0,,
torrejon_08227,2024-10-12 19:00:00+02:00,17.0,14.1,83.0,,,100.0,16.6,,1015.0,,
torrejon_08227,2024-10-12 20:00:00+02:00,16.0,14.0,88.0,,,30.0,5.4,,1016.0,,
torrejon_08227,2024-10-12 21:00:00+02:00,16.0,14.0,88.0,,,210.0,1.8,,1016.0,,
torrejon_08227,2024-10-12 22:00:00+02:00,15.0,14.0,94.0,,,0.0,0.0,,1017.0,,
torrejon_08227,2024-10-12 23:00:00+02:00,15.0,14.0,94.0,,,180.0,3.6,,1018.0,,
torrejon_08227,2024-10-13 00:00:00+02:00,14.0,14.0,100.0,,,350.0,1.8,,1018.0,,
torrejon_08227,2024-10-13 01:00:00+02:00,13.0,13.0,100.0,,,160.0,3.6,,1018.0,,
torrejon_08227,2024-10-13 02:00:00+02:00,13.0,13.0,100.0,,,30.0,7.6,,1018.0,,
torrejon_08227,2024-10-13 03:00:00+02:00,13.0,13.0,100.0,,,10.0,11.2,,1018.0,,
torrejon_08227,2024-10-13 04:00:00+02:00,13.0,12.1,94.0,,,20.0,7.6,,1018.0,,
torrejon_08227,2024-10-13 06:00:00+02:00,,,,,,20.0,7.0,,1018.0,,
torrejon_08227,2024-10-13 07:00:00+02:00,,,,,,30.0,9.4,,1018.0,,
torrejon_08227,2024-10-13 08:00:00+02:00,,,,,,40.0,9.4,,1019.0,,
torrejon_08227,2024-10-13 09:00:00+02:00,13.0,12.1,94.0,,,80.0,5.4,,1019.0,,
torrejon_08227,2024-10-13 10:00:00+02:00,,,,,,40.0,5.4,,1020.0,,
torrejon_08227,2024-10-13 11:00:00+02:00,18.0,13.1,73.0,,,40.0,7.6,,1020.0,,
torrejon_08227,2024-10-13 12:00:00+02:00,19.0,13.0,68.0,,,80.0,5.4,,1020.0,,
torrejon_08227,2024-10-13 13:00:00+02:00,20.0,13.0,64.0,,,20.0,6.0,,1020.0,,
torrejon_08227,2024-10-13 14:00:00+02:00,21.0,12.9,60.0,,,20.0,3.6,,1019.0,,
torrejon_08227,2024-10-13 15:00:00+02:00,22.0,12.0,53.0,,,70.0,1.8,,1018.0,,
torrejon_08227,2024-10-13 16:00:00+02:00,22.0,13.1,57.0,,,300.0,1.8,,1018.0,,
torrejon_08227,2024-10-13 17:00:00+02:00,23.0,12.9,53.0,,,0.0,0.0,,1017.0,,
torrejon_08227,2024-10-13 18:00:00+02:00,22.0,14.1,61.0,,,330.0,5.4,,1017.0,,
torrejon_08227,2024-10-13 19:00:00+02:00,21.0,13.9,64.0,,,330.0,9.4,,1017.0,,
torrejon_08227,2024-10-13 20:00:00+02:00,19.0,14.1,73.0,,,360.0,7.6,,1018.0,,
torrejon_08227,2024-10-13 21:00:00+02:00,19.0,15.1,78.0,,,20.0,7.6,,1018.0,,
torrejon_08227,2024-10-13 22:00:00+02:00,18.0,15.1,83.0,,,340.0,9.4,,1019.0,,
torrejon_08227,2024-10-13 23:00:00+02:00,17.0,15.0,88.0,,,,3.6,,1019.0,,
torrejon_08227,2024-10-14 00:00:00+02:00,18.0,15.1,83.0,,,10.0,3.6,,1019.0,,
torrejon_08227,2024-10-14 01:00:00+02:00,16.0,14.0,88.0,,,20.0,9.4,,1019.0,,
torrejon_08227,2024-10-14 02:00:00+02:00,16.0,14.0,88.0,,,40.0,7.6,,1018.0,,
torrejon_08227,2024-10-14 03:00:00+02:00,15.0,14.0,94.0,,,50.0,9.4,,1018.0,,
torrejon_08227,2024-10-14 04:00:00+02:00,15.0,14.0,94.0,,,30.0,5.4,,1018.0,,
torrejon_08227,2024-10-14 05:00:00+02:00,14.0,13.0,94.0,,,20.0,13.0,,1018.0,,
torrejon_08227,2024-10-14 06:00:00+02:00,13.0,13.0,100.0,,,30.0,9.4,,1018.0,,
torrejon_08227,2024-10-14 07:00:00+02:00,13.0,13.0,100.0,,,60.0,7.6,,1018.0,,
torrejon_08227,2024-10-14 08:00:00+02:00,14.0,13.0,94.0,,,20.0,3.6,,1018.0,,
torrejon_08227,2024-10-14 09:00:00+02:00,14.0,13.0,94.0,,,60.0,9.4,,1018.0,,
torrejon_08227,2024-10-14 10:00:00+02:00,15.0,13.0,88.0,,,60.0,5.4,,1018.0,,
torrejon_08227,2024-10-14 11:00:00+02:00,16.0,14.0,88.0,,,80.0,9.4,,1019.0,,
torrejon_08227,2024-10-14 12:00:00+02:00,17.0,15.0,88.0,,,30.0,9.4,,1018.0,,
torrejon_08227,2024-10-14 13:00:00+02:00,18.0,15.1,83.0,,,70.0,5.4,,1017.0,,
torrejon_08227,2024-10-14 14:00:00+02:00,20.0,15.0,73.0,,,40.0,9.4,,1016.0,,
torrejon_08227,2024-10-14 15:00:00+02:00,21.0,16.0,73.0,,,60.0,9.4,,1015.0,,
torrejon_08227,2024-10-14 16:00:00+02:00,21.0,15.1,69.0,,,30.0,7.6,,1015.0,,
torrejon_08227,2024-10-14 17:00:00+02:00,22.0,15.1,65.0,,,,3.6,,1014.0,,
torrejon_08227,2024-10-14 18:00:00+02:00,22.0,16.1,69.0,,,,3.6,,1014.0,,
torrejon_08227,2024-10-14 19:00:00+02:00,22.0,15.1,65.0,,,10.0,5.4,,1014.0,,
torrejon_08227,2024-10-14 20:00:00+02:00,20.0,16.0,78.0,,,360.0,5.4,,1013.0,,
torrejon_08227,2024-10-14 21:00:00+02:00,18.0,16.0,88.0,,,60.0,5.4,,1014.0,,
torrejon_08227,2024-10-14 22:00:00+02:00,18.0,16.0,88.0,,,30.0,5.4,,1014.0,,
torrejon_08227,2024-10-14 23:00:00+02:00,17.0,15.0,88.0,,,20.0,11.2,,1014.0,,
torrejon_08227,2024-10-15 00:00:00+02:00,19.0,16.0,83.0,,,110.0,3.6,,1014.0,,
torrejon_08227,2024-10-15 01:00:00+02:00,20.0,16.0,78.0,,,110.0,5.4,,1013.0,,
torrejon_08227,2024-10-15 02:00:00+02:00,20.0,15.0,73.0,,,60.0,3.6,,1012.0,,
torrejon_08227,2024-10-15 03:00:00+02:00,20.0,15.0,73.0,,,120.0,7.6,,1011.0,,
torrejon_08227,2024-10-15 04:00:00+02:00,20.0,15.0,73.0,,,120.0,13.0,,1011.0,,
torrejon_08227,2024-10-15 05:00:00+02:00,19.0,15.1,78.0,,,120.0,14.8,,1011.0,,
torrejon_08227,2024-10-15 06:00:00+02:00,18.0,14.1,78.0,,,120.0,25.9,,1011.0,,
torrejon_08227,2024-10-15 07:00:00+02:00,19.0,15.1,78.0,,,120.0,16.6,,1010.0,,
torrejon_08227,2024-10-15 08:00:00+02:00,19.0,14.1,73.0,,,140.0,18.4,,1010.0,,
torrejon_08227,2024-10-15 09:00:00+02:00,19.0,15.1,78.0,,,140.0,24.1,,1010.0,,
torrejon_08227,2024-10-15 10:00:00+02:00,19.0,14.1,73.0,,,150.0,22.3,,1010.0,,
torrejon_08227,2024-10-15 11:00:00+02:00,19.0,14.1,73.0,,,160.0,25.9,,1010.0,,
torrejon_08227,2024-10-15 12:00:00+02:00,20.0,13.9,68.0,,,160.0,22.3,,1010.0,,
torrejon_08227,2024-10-15 13:00:00+02:00,20.0,13.9,68.0,,,180.0,29.5,,1010.0,,
torrejon_08227,2024-10-15 14:00:00+02:00,17.0,15.0,88.0,,,210.0,27.7,,1010.0,,
torrejon_08227,2024-10-15 15:00:00+02:00,18.0,14.1,78.0,,,210.0,35.3,,1010.0,,
torrejon_08227,2024-10-15 16:00:00+02:00,17.0,12.9,77.0,,,230.0,20.5,,1010.0,,
torrejon_08227,2024-10-15 17:00:00+02:00,17.0,15.0,88.0,,,200.0,14.8,,1009.0,,
torrejon_08227,2024-10-15 18:00:00+02:00,17.0,14.1,83.0,,,180.0,11.2,,1009.0,,
torrejon_08227,2024-10-15 19:00:00+02:00,18.0,14.1,78.0,,,170.0,7.6,,1009.0,,
torrejon_08227,2024-10-15 20:00:00+02:00,17.0,15.0,88.0,,,160.0,11.2,,1009.0,,
torrejon_08227,2024-10-15 21:00:00+02:00,16.0,15.0,94.0,,,140.0,3.6,,1010.0,,
torrejon_08227,2024-10-15 22:00:00+02:00,16.0,15.0,94.0,,,160.0,7.6,,1009.0,,
torrejon_08227,2024-10-15 23:00:00+02:00,17.0,15.0,88.0,,,160.0,9.4,,1009.0,,
torrejon_08227,2024-10-16 00:00:00+02:00,16.0,14.0,88.0,,,170.0,13.0,,1009.0,,
torrejon_08227,2024-10-16 01:00:00+02:00,17.0,14.1,83.0,,,160.0,16.6,,1008.0,,
torrejon_08227,2024-10-16 02:00:00+02:00,16.0,14.0,88.0,,,150.0,14.8,,1008.0,,
torrejon_08227,2024-10-16 03:00:00+02:00,15.0,14.0,94.0,,,170.0,18.4,,1007.0,,
torrejon_08227,2024-10-16 04:00:00+02:00,16.0,14.0,88.0,,,170.0,20.5,,1006.0,,
torrejon_08227,2024-10-16 05:00:00+02:00,16.0,14.0,88.0,,,180.0,16.6,,1006.0,,
torrejon_08227,2024-10-16 06:00:00+02:00,17.0,12.9,77.0,,,170.0,25.9,,1006.0,,
torrejon_08227,2024-10-16 07:00:00+02:00,16.0,14.0,88.0,,,170.0,22.3,,1006.0,,
torrejon_08227,2024-10-16 08:00:00+02:00,16.0,14.0,88.0,,,180.0,20.5,,1006.0,,
torrejon_08227,2024-10-16 09:00:00+02:00,16.0,15.0,94.0,,,190.0,18.4,,1007.0,,
torrejon_08227,2024-10-16 10:00:00+02:00,,,,,,220.0,20.5,,1008.0,,
torrejon_08227,2024-10-16 11:00:00+02:00,17.0,15.0,88.0,,,200.0,22.3,,1009.0,,
torrejon_08227,2024-10-16 12:00:00+02:00,18.0,16.0,88.0,,,200.0,24.1,,1010.0,,
torrejon_08227,2024-10-16 13:00:00+02:00,19.0,17.0,88.0,,,190.0,20.5,,1010.0,,
torrejon_08227,2024-10-16 14:00:00+02:00,21.0,17.0,78.0,,,210.0,22.3,,1010.0,,
torrejon_08227,2024-10-16 15:00:00+02:00,21.0,16.0,73.0,,,230.0,22.3,,1010.0,,
torrejon_08227,2024-10-16 16:00:00+02:00,22.0,15.1,65.0,,,220.0,25.9,,1009.0,,
torrejon_08227,2024-10-16 17:00:00+02:00,22.0,16.1,69.0,,,210.0,25.9,,1009.0,,
torrejon_08227,2024-10-16 18:00:00+02:00,22.0,14.1,61.0,,,210.0,27.7,,1010.0,,
torrejon_08227,2024-10-16 19:00:00+02:00,21.0,15.1,69.0,,,210.0,24.1,,1011.0,,
torrejon_08227,2024-10-16 20:00:00+02:00,20.0,15.0,73.0,,,210.0,22.3,,1011.0,,
torrejon_08227,2024-10-16 21:00:00+02:00,18.0,14.1,78.0,,,230.0,14.8,,1012.0,,
torrejon_08227,2024-10-16 22:00:00+02:00,18.0,15.1,83.0,,,220.0,11.2,,1012.0,,
torrejon_08227,2024-10-16 23:00:00+02:00,17.0,15.0,88.0,,,210.0,11.2,,1012.0,,
torrejon_08227,2024-10-17 00:00:00+02:00,16.0,14.0,88.0,,,230.0,14.8,,1012.0,,
torrejon_08227,2024-10-17 01:00:00+02:00,16.0,12.0,77.0,,,210.0,11.2,,1012.0,,
torrejon_08227,2024-10-17 02:00:00+02:00,15.0,14.0,94.0,,,200.0,24.1,,1013.0,,
torrejon_08227,2024-10-17 03:00:00+02:00,13.0,13.0,100.0,,,210.0,13.0,,1013.0,,
torrejon_08227,2024-10-17 04:00:00+02:00,13.0,13.0,100.0,,,150.0,13.0,,1013.0,,
torrejon_08227,2024-10-17 05:00:00+02:00,13.0,12.1,94.0,,,210.0,16.6,,1012.0,,
torrejon_08227,2024-10-17 06:00:00+02:00,12.0,11.1,94.0,,,200.0,13.0,,1013.0,,
torrejon_08227,2024-10-17 07:00:00+02:00,12.0,11.1,94.0,,,200.0,22.3,,1013.0,,
torrejon_08227,2024-10-17 08:00:00+02:00,12.0,11.1,94.0,,,210.0,20.5,,1014.0,,
torrejon_08227,2024-10-17 09:00:00+02:00,11.0,11.0,100.0,,,220.0,22.3,,1014.0,,
torrejon_08227,2024-10-17 10:00:00+02:00,11.0,11.0,100.0,,,210.0,16.6,,1015.0,,
torrejon_08227,2024-10-17 11:00:00+02:00,12.0,11.1,94.0,,,230.0,16.6,,1016.0,,
torrejon_08227,2024-10-17 12:00:00+02:00,13.0,11.1,88.0,,,240.0,18.4,,1016.0,,
torrejon_08227,2024-10-17 13:00:00+02:00,15.0,10.0,72.0,,,270.0,27.7,,1017.0,,
torrejon_08227,2024-10-17 14:00:00+02:00,16.0,8.0,59.0,,,270.0,27.7,,1017.0,,
torrejon_08227,2024-10-17 15:00:00+02:00,16.0,8.0,59.0,,,280.0,31.7,,1017.0,,
torrejon_08227,2024-10-17 16:00:00+02:00,17.0,7.1,52.0,,,300.0,18.4,,1018.0,,
torrejon_08227,2024-10-17 17:00:00+02:00,16.0,7.0,55.0,,,310.0,5.4,,1018.0,,
torrejon_08227,2024-10-17 18:00:00+02:00,15.0,7.1,59.0,,,330.0,22.3,,1019.0,,
torrejon_08227,2024-10-17 19:00:00+02:00,15.0,8.0,63.0,,,360.0,9.4,,1020.0,,
torrejon_08227,2024-10-17 20:00:00+02:00,13.0,8.1,72.0,,,180.0,3.6,,1020.0,,
torrejon_08227,2024-10-17 21:00:00+02:00,13.0,8.1,72.0,,,320.0,7.6,,1021.0,,
torrejon_08227,2024-10-17 22:00:00+02:00,11.0,9.1,88.0,,,360.0,5.4,,1021.0,,
torrejon_08227,2024-10-17 23:00:00+02:00,12.0,9.0,82.0,,,30.0,9.4,,1022.0,,
torrejon_08227,2024-10-18 00:00:00+02:00,12.0,9.0,82.0,,,80.0,7.6,,1022.0,,
torrejon_08227,2024-10-18 01:00:00+02:00,11.0,9.1,88.0,,,30.0,16.6,,1022.0,,
torrejon_08227,2024-10-18 02:00:00+02:00,11.0,8.0,82.0,,,50.0,3.6,,1023.0,,
torrejon_08227,2024-10-18 03:00:00+02:00,11.0,5.9,71.0,,,70.0,9.4,,1023.0,,
torrejon_08227,2024-10-18 04:00:00+02:00,10.0,6.0,76.0,,,60.0,9.4,,1023.0,,
torrejon_08227,2024-10-18 05:00:00+02:00,8.0,6.0,87.0,,,0.0,0.0,,1023.0,,
torrejon_08227,2024-10-18 06:00:00+02:00,8.0,4.9,81.0,,,350.0,7.6,,1023.0,,
torrejon_08227,2024-10-18 07:00:00+02:00,8.0,4.0,76.0,,,110.0,7.6,,1023.0,,
torrejon_08227,2024-10-18 08:00:00+02:00,7.0,5.0,87.0,,,360.0,3.6,,1023.0,,
torrejon_08227,2024-10-18 09:00:00+02:00,7.0,5.0,87.0,,,,3.6,,1024.0,,
torrejon_08227,2024-10-18 10:00:00+02:00,10.0,6.0,76.0,,,,1.8,,1024.0,,
torrejon_08227,2024-10-18 11:00:00+02:00,12.0,6.1,67.0,,,110.0,5.4,,1024.0,,
torrejon_08227,2024-10-18 12:00:00+02:00,13.0,3.1,51.0,,,170.0,3.6,,1024.0,,
torrejon_08227,2024-10-18 13:00:00+02:00,15.0,4.9,51.0,,,260.0,3.6,,1024.0,,
torrejon_08227,2024-10-18 14:00:00+02:00,16.0,6.1,52.0,,,190.0,7.6,,1023.0,,
torrejon_08227,2024-10-18 15:00:00+02:00,17.0,5.9,48.0,,,320.0,5.4,,1022.0,,
torrejon_08227,2024-10-18 16:00:00+02:00,18.0,4.9,42.0,,,270.0,7.6,,1022.0,,
torrejon_08227,2024-10-18 17:00:00+02:00,19.0,4.0,37.0,,,240.0,9.4,,1022.0,,
torrejon_08227,2024-10-18 18:00:00+02:00,18.0,4.2,40.0,,,280.0,3.6,,1021.0,,
torrejon_08227,2024-10-18 19:00:00+02:00,17.0,5.9,48.0,,,360.0,7.6,,1021.0,,
torrejon_08227,2024-10-18 20:00:00+02:00,14.0,9.0,72.0,,,20.0,11.2,,1021.0,,
torrejon_08227,2024-10-18 21:00:00+02:00,15.0,6.0,55.0,,,70.0,5.4,,1022.0,,
torrejon_08227,2024-10-18 22:00:00+02:00,12.0,8.1,77.0,,,20.0,3.6,,1022.0,,
torrejon_08227,2024-10-18 23:00:00+02:00,12.0,9.0,82.0,,,60.0,3.6,,1023.0,,
torrejon_08227,2024-10-19 00:00:00+02:00,12.0,9.0,82.0,,,,1.8,,1022.0,,
torrejon_08227,2024-10-19 01:00:00+02:00,12.0,10.1,88.0,,,260.0,1.8,,1022.0,,
torrejon_08227,2024-10-19 02:00:00+02:00,12.0,9.0,82.0,,,,3.6,,1022.0,,
torrejon_08227,2024-10-19 03:00:00+02:00,11.0,9.1,88.0,,,30.0,5.4,,1021.0,,
torrejon_08227,2024-10-19 04:00:00+02:00,11.0,9.1,88.0,,,,3.6,,1021.0,,
torrejon_08227,2024-10-19 05:00:00+02:00,11.0,10.1,94.0,,,60.0,3.6,,1021.0,,
torrejon_08227,2024-10-19 06:00:00+02:00,12.0,10.1,88.0,,,,3.6,,1021.0,,
torrejon_08227,2024-10-19 07:00:00+02:00,12.0,10.1,88.0,,,30.0,5.4,,1021.0,,
torrejon_08227,2024-10-19 08:00:00+02:00,11.0,10.1,94.0,,,,1.8,,1021.0,,
torrejon_08227,2024-10-19 09:00:00+02:00,11.0,9.1,88.0,,,10.0,3.6,,1022.0,,
torrejon_08227,2024-10-19 10:00:00+02:00,13.0,10.0,82.0,,,50.0,5.4,,1023.0,,
torrejon_08227,2024-10-19 11:00:00+02:00,14.0,11.0,82.0,,,180.0,3.6,,1023.0,,
torrejon_08227,2024-10-19 12:00:00+02:00,17.0,11.9,72.0,,,200.0,9.4,,1023.0,,
torrejon_08227,2024-10-19 13:00:00+02:00,18.0,11.1,64.0,,,180.0,7.6,,1023.0,,
torrejon_08227,2024-10-19 14:00:00+02:00,19.0,11.1,60.0,,,190.0,5.4,,1022.0,,
torrejon_08227,2024-10-19 15:00:00+02:00,20.0,12.0,60.0,,,190.0,7.6,,1022.0,,
torrejon_08227,2024-10-19 16:00:00+02:00,21.0,9.9,49.0,,,210.0,11.2,,1021.0,,
torrejon_08227,2024-10-19 17:00:00+02:00,22.0,12.0,53.0,,,160.0,9.4,,1021.0,,
torrejon_08227,2024-10-19 18:00:00+02:00,21.0,11.9,56.0,,,200.0,14.8,,1021.0,,
torrejon_08227,2024-10-19 19:00:00+02:00,20.0,12.0,60.0,,,230.0,13.0,,1022.0,,
torrejon_08227,2024-10-19 20:00:00+02:00,19.0,11.1,60.0,,,200.0,14.8,,1022.0,,
torrejon_08227,2024-10-19 21:00:00+02:00,17.0,11.9,72.0,,,170.0,9.4,,1023.0,,
torrejon_08227,2024-10-19 22:00:00+02:00,16.0,12.0,77.0,,,170.0,9.4,,1023.0,,
torrejon_08227,2024-10-19 23:00:00+02:00,14.0,12.0,88.0,,,,3.6,,1023.0,,
torrejon_08227,2024-10-20 00:00:00+02:00,14.0,12.0,88.0,,,220.0,3.6,,1023.0,,
torrejon_08227,2024-10-20 01:00:00+02:00,14.0,12.0,88.0,,,290.0,3.6,,1024.0,,
torrejon_08227,2024-10-20 02:00:00+02:00,12.0,12.0,100.0,,,340.0,1.8,,1024.0,,
torrejon_08227,2024-10-20 03:00:00+02:00,12.0,11.1,94.0,,,,1.8,,1024.0,,
torrejon_08227,2024-10-20 04:00:00+02:00,12.0,11.1,94.0,,,10.0,3.6,,1023.0,,
torrejon_08227,2024-10-20 05:00:00+02:00,12.0,11.1,94.0,,,30.0,5.4,,1024.0,,
torrejon_08227,2024-10-20 06:00:00+02:00,11.0,11.0,100.0,,,20.0,7.6,,1024.0,,
torrejon_08227,2024-10-20 07:00:00+02:00,11.0,10.1,94.0,,,350.0,5.4,,1024.0,,
torrejon_08227,2024-10-20 08:00:00+02:00,11.0,11.0,100.0,,,20.0,7.6,,1025.0,,
torrejon_08227,2024-10-20 09:00:00+02:00,10.0,10.0,100.0,,,20.0,3.6,,1025.0,,
torrejon_08227,2024-10-20 10:00:00+02:00,13.0,12.1,94.0,,,90.0,5.4,,1026.0,,
torrejon_08227,2024-10-20 11:00:00+02:00,14.0,12.0,88.0,,,,1.8,,1026.0,,
torrejon_08227,2024-10-20 12:00:00+02:00,17.0,12.9,77.0,,,,3.6,,1026.0,,
torrejon_08227,2024-10-20 13:00:00+02:00,18.0,13.1,73.0,,,,5.4,,1025.0,,
torrejon_08227,2024-10-20 14:00:00+02:00,19.0,13.0,68.0,,,130.0,3.6,,1025.0,,
torrejon_08227,2024-10-20 15:00:00+02:00,20.0,13.0,64.0,,,0.0,0.0,,1025.0,,
torrejon_08227,2024-10-20 16:00:00+02:00,21.0,11.9,56.0,,,200.0,5.4,,1024.0,,
torrejon_08227,2024-10-20 17:00:00+02:00,22.0,13.1,57.0,,,180.0,1.8,,1024.0,,
torrejon_08227,2024-10-20 18:00:00+02:00,22.0,13.1,57.0,,,,3.6,,1024.0,,
torrejon_08227,2024-10-20 19:00:00+02:00,21.0,11.9,56.0,,,160.0,3.6,,1024.0,,
torrejon_08227,2024-10-20 20:00:00+02:00,19.0,13.0,68.0,,,,3.6,,1024.0,,
torrejon_08227,2024-10-20 21:00:00+02:00,15.0,13.0,88.0,,,30.0,1.8,,1025.0,,
torrejon_08227,2024-10-20 22:00:00+02:00,15.0,13.0,88.0,,,30.0,7.6,,1025.0,,
torrejon_08227,2024-10-20 23:00:00+02:00,14.0,13.0,94.0,,,20.0,7.6,,1025.0,,
torrejon_08227,2024-10-21 00:00:00+02:00,13.0,12.1,94.0,,,10.0,9.4,,1025.0,,
torrejon_08227,2024-10-21 01:00:00+02:00,13.0,12.1,94.0,,,20.0,5.4,,1025.0,,
torrejon_08227,2024-10-21 02:00:00+02:00,12.0,12.0,100.0,,,20.0,7.6,,1025.0,,
torrejon_08227,2024-10-21 03:00:00+02:00,12.0,11.1,94.0,,,10.0,7.6,,1025.0,,
torrejon_08227,2024-10-21 04:00:00+02:00,11.0,11.0,100.0,,,20.0,7.6,,1025.0,,
torrejon_08227,2024-10-21 05:00:00+02:00,11.0,10.1,94.0,,,20.0,5.4,,1025.0,,
torrejon_08227,2024-10-21 06:00:00+02:00,10.0,10.0,100.0,,,20.0,5.4,,1025.0,,
torrejon_08227,2024-10-21 07:00:00+02:00,11.0,10.1,94.0,,,50.0,3.6,,1025.0,,
torrejon_08227,2024-10-21 08:00:00+02:00,11.0,10.1,94.0,,,20.0,3.6,,1025.0,,
torrejon_08227,2024-10-21 09:00:00+02:00,11.0,10.1,94.0,,,10.0,3.6,,1026.0,,
torrejon_08227,2024-10-21 10:00:00+02:00,13.0,11.1,88.0,,,,3.6,,1026.0,,
torrejon_08227,2024-10-21 11:00:00+02:00,15.0,12.0,82.0,,,90.0,5.4,,1026.0,,
torrejon_08227,2024-10-21 12:00:00+02:00,18.0,13.1,73.0,,,60.0,1.8,,1026.0,,
torrejon_08227,2024-10-21 13:00:00+02:00,20.0,13.9,68.0,,,180.0,3.6,,1025.0,,
torrejon_08227,2024-10-21 14:00:00+02:00,21.0,12.9,60.0,,,260.0,3.6,,1025.0,,
torrejon_08227,2024-10-21 15:00:00+02:00,22.0,12.0,53.0,,,350.0,1.8,,1024.0,,
torrejon_08227,2024-10-21 16:00:00+02:00,23.0,12.0,50.0,,,230.0,1.8,,1023.0,,
torrejon_08227,2024-10-21 17:00:00+02:00,24.0,11.0,44.0,,,280.0,5.4,,1023.0,,
torrejon_08227,2024-10-21 18:00:00+02:00,24.0,11.0,44.0,,,,3.6,,1023.0,,
torrejon_08227,2024-10-21 19:00:00+02:00,23.0,11.1,47.0,,,250.0,3.6,,1023.0,,
torrejon_08227,2024-10-21 20:00:00+02:00,17.0,9.9,63.0,,,330.0,9.4,,1024.0,,
torrejon_08227,2024-10-21 21:00:00+02:00,17.0,11.1,68.0,,,10.0,7.6,,1024.0,,
torrejon_08227,2024-10-21 22:00:00+02:00,16.0,12.0,77.0,,,30.0,11.2,,1025.0,,
torrejon_08227,2024-10-21 23:00:00+02:00,15.0,12.0,82.0,,,30.0,9.4,,1025.0,,
torrejon_08227,2024-10-22 00:00:00+02:00,14.0,12.0,88.0,,,30.0,11.2,,1025.0,,
torrejon_08227,2024-10-22 01:00:00+02:00,13.0,11.1,88.0,,,20.0,9.4,,1025.0,,
torrejon_08227,2024-10-22 02:00:00+02:00,14.0,11.0,82.0,,,20.0,11.2,,1025.0,,
torrejon_08227,2024-10-22 03:00:00+02:00,13.0,10.0,82.0,,,30.0,7.6,,1025.0,,
torrejon_08227,2024-10-22 04:00:00+02:00,12.0,10.1,88.0,,,60.0,3.6,,1025.0,,
torrejon_08227,2024-10-22 05:00:00+02:00,12.0,10.1,88.0,,,50.0,1.8,,1025.0,,
torrejon_08227,2024-10-22 06:00:00+02:00,12.0,10.1,88.0,,,50.0,7.6,,1026.0,,
